customer_id,name,age_band,tenure_years,state,credit_score,num_products,checking_flag,savings_flag,deposit_balance,relationship_value_estimate
C0108213,Amy Chapman,45-54,16,MI,688,3,1,1,3026.0,191999.0
C0108214,Maria Williams,35-44,11,AZ,741,1,0,0,5720.0,208091.0
C0108215,Nancy Hogan,25-34,5,GA,753,2,1,0,11522.0,145273.0
C0108216,Howard Hunter,55-64,4,OH,733,3,1,1,4687.0,60441.0
C0108217,Dylan Baker,45-54,8,WA,727,3,1,1,27108.0,154929.0
C0108218,William Mcbride,35-44,4,NY,786,2,1,0,8069.0,197730.0
C0108219,Jenny Sanchez,55-64,14,NY,781,2,1,0,7218.0,145623.0
C0108220,Suzanne Hancock,35-44,17,OH,714,1,0,0,1642.0,231310.0
C0108221,Jason Riggs,55-64,20,TX,691,3,1,1,72064.0,153994.0
C0108222,Suzanne Lambert,35-44,5,CA,739,1,0,0,7655.0,101190.0
C0108223,Tyler Green,65+,9,IL,690,2,1,0,57787.0,74234.0
C0108224,Zachary Doyle,35-44,11,FL,759,1,0,0,3840.0,353978.0
C0108225,Noah Briggs,25-34,10,MI,739,2,1,0,21955.0,71963.0
C0108226,Nicole Ward,45-54,10,NC,820,2,1,0,4125.0,137637.0
C0108227,Blake Norris,35-44,5,GA,786,1,0,0,71887.0,35244.0
C0108228,Latoya Fitzgerald,65+,3,GA,671,2,1,0,31099.0,64261.0
C0108229,Wendy Miller,45-54,9,TX,696,1,0,0,22459.0,169500.0
C0108230,Stephen Shaw,35-44,2,OH,633,3,1,1,3396.0,169742.0
C0108231,Jo Hickman,35-44,2,TX,623,4,1,1,79857.0,129417.0
C0108232,Billy Cross,65+,11,IL,725,1,0,0,93486.0,94147.0
C0108233,Jeffery Davis,45-54,18,NJ,666,1,0,0,5138.0,161988.0
C0108234,Maria Dixon,55-64,11,MA,793,3,1,1,9838.0,112957.0
C0108235,Diana Murray,25-34,1,PA,772,3,1,1,24641.0,47932.0
C0108236,Jennifer Curtis,65+,17,NY,707,3,1,1,760.0,273047.0
C0108237,Janet Mcclure,45-54,14,NJ,705,2,1,0,32050.0,33620.0
C0108238,Alexis Watson,45-54,7,AZ,786,1,0,0,27678.0,109858.0
C0108239,Jared Spence,35-44,6,PA,797,4,1,1,4123.0,368978.0
C0108240,Alice May,25-34,18,WA,678,2,1,0,584.0,291376.0
C0108241,Nathan Miles,65+,10,PA,672,2,1,0,12086.0,157797.0
C0108242,April White,65+,3,MI,706,3,1,1,2079.0,231279.0
C0108243,Kathleen Odonnell,35-44,6,NY,739,2,1,0,1205.0,88566.0
C0108244,Emily Massey,65+,6,NY,696,1,0,0,12643.0,130525.0
C0108245,Lisa Henderson,35-44,9,MA,740,4,1,1,39401.0,113541.0
C0108246,Andrea Brown,35-44,7,IL,807,2,1,0,6231.0,109981.0
C0108247,Shawn Patel,25-34,11,CA,656,1,0,0,33596.0,223617.0
C0108248,Eric Parker,35-44,7,VA,699,1,0,0,17979.0,110760.0
C0108249,Cindy Garza,25-34,13,TX,657,2,1,0,1560.0,44991.0
C0108250,Jesse Yang,35-44,10,TX,682,2,1,0,4167.0,130321.0
C0108251,Dean Evans,25-34,19,WA,706,1,0,0,29588.0,122500.0
C0108252,Carl Lopez,55-64,17,IL,687,2,1,0,4127.0,149808.0
C0108253,Diane Smith,55-64,7,FL,743,2,1,0,21654.0,92856.0
C0108254,Shelly Jackson,45-54,1,MA,726,2,1,0,4953.0,50772.0
C0108255,Rachel Castillo,35-44,12,PA,733,4,1,1,19255.0,83764.0
C0108256,Hunter Miller,55-64,7,MI,706,1,0,0,13561.0,69147.0
C0108257,Melanie Fischer,35-44,19,NY,710,3,1,1,6015.0,70312.0
C0108258,Eric Camacho,55-64,9,NC,704,1,0,0,18614.0,84352.0
C0108259,Eric Harris DVM,45-54,6,NJ,708,1,0,0,607.0,196351.0
C0108260,Angela Craig,35-44,7,VA,738,1,0,0,2202.0,53043.0
C0108261,Henry Brooks,25-34,18,OH,633,4,1,1,4645.0,198251.0
C0108262,Tony Barnes,55-64,3,MI,732,1,0,0,33098.0,27866.0
C0108263,Robert Bailey,65+,20,WA,680,1,0,0,1429.0,99978.0
C0108264,Taylor Parsons,45-54,5,WA,704,1,0,0,7773.0,137551.0
C0108265,Christopher Wilson,65+,17,VA,649,2,1,0,11860.0,99067.0
C0108266,Erin Mcdowell,65+,11,IL,703,2,1,0,10906.0,179047.0
C0108267,Amy Ray,35-44,12,GA,732,1,0,0,7199.0,115454.0
C0108268,Stephen Leon,55-64,5,MA,740,2,1,0,3848.0,111968.0
C0108269,Christopher Bolton,35-44,15,NY,666,3,1,1,6027.0,12627.0
C0108270,Erin Aguirre,45-54,13,NJ,738,3,1,1,26101.0,135731.0
C0108271,Valerie Rodriguez,35-44,10,VA,771,4,1,1,3548.0,343567.0
C0108272,Peter Thompson,65+,10,GA,697,1,0,0,607.0,86639.0
C0108273,Terri Davis,55-64,12,WA,720,1,0,0,14177.0,61638.0
C0108274,Joseph Blevins,35-44,10,OH,626,1,0,0,48777.0,71201.0
C0108275,Steven Cannon,35-44,20,WA,679,3,1,1,2295.0,206648.0
C0108276,Wendy Horne,35-44,1,MI,732,3,1,1,41477.0,155238.0
C0108277,David Cruz,55-64,6,CA,762,2,1,0,15136.0,112504.0
C0108278,Michael Hendrix,65+,18,WA,693,2,1,0,2023.0,43798.0
C0108279,Thomas Garcia,35-44,16,NJ,820,2,1,0,3483.0,151041.0
C0108280,Jacqueline Ford,45-54,7,NY,734,2,1,0,3304.0,114252.0
C0108281,Vanessa Boone,45-54,11,NJ,662,2,1,0,9925.0,56662.0
C0108282,Nancy Garcia,35-44,1,GA,777,2,1,0,6519.0,50956.0
C0108283,Ernest Kennedy,45-54,4,MA,663,1,0,0,30537.0,177146.0
C0108284,Brandon Miller,25-34,19,PA,734,1,0,0,22455.0,87795.0
C0108285,Anita Wright,35-44,13,NY,678,1,0,0,1269.0,137330.0
C0108286,Martin Cox,35-44,1,CA,658,4,1,1,1476.0,163413.0
C0108287,Tiffany Flores,65+,16,VA,763,4,1,1,16935.0,61774.0
C0108288,Anthony Parker,35-44,9,MA,708,3,1,1,4365.0,23171.0
C0108289,Jeremy Miller,35-44,12,NJ,797,3,1,1,6569.0,234771.0
C0108290,Stephanie Jensen,55-64,18,IL,674,1,0,0,15613.0,104116.0
C0108291,Jennifer Austin,65+,17,AZ,649,1,0,0,22701.0,208335.0
C0108292,Randy Flores,45-54,3,NY,698,1,0,0,1844.0,417524.0
C0108293,Ryan Reynolds,25-34,8,NJ,820,1,0,0,563.0,125561.0
C0108294,Elizabeth Travis,45-54,6,NC,757,3,1,1,7074.0,68369.0
C0108295,Richard Harmon,35-44,19,WA,744,1,0,0,2905.0,65971.0
C0108296,Kevin Thomas,45-54,16,MA,746,4,1,1,8774.0,116253.0
C0108297,Shannon Harper,35-44,13,IL,698,2,1,0,7286.0,136965.0
C0108298,Anthony Parker,25-34,2,TX,820,1,0,0,2514.0,188261.0
C0108299,Luke Gross,35-44,17,FL,740,3,1,1,99135.0,94208.0
C0108300,Jason Garcia,55-64,12,VA,736,3,1,1,8270.0,43622.0
C0108301,Janet Davidson,35-44,6,IL,764,2,1,0,4070.0,210332.0
C0108302,Anna Brown,35-44,9,FL,662,1,0,0,9152.0,58928.0
C0108303,Sara Park,45-54,9,WA,680,2,1,0,15304.0,89153.0
C0108304,Brandi Beck,55-64,6,MI,708,2,1,0,3793.0,166326.0
C0108305,Patrick Sullivan,25-34,19,TX,764,3,1,1,131178.0,69116.0
C0108306,Roger Buckley,45-54,19,NJ,661,1,0,0,1304.0,21086.0
C0108307,Bradley Cochran,45-54,2,MI,716,3,1,1,1417.0,228483.0
C0108308,Mark Jackson,35-44,19,MA,710,1,0,0,1189.0,109202.0
C0108309,Sara Carroll,65+,9,MA,649,4,1,1,8141.0,302714.0
C0108310,Charles Rice,55-64,16,MA,697,1,0,0,14293.0,99504.0
C0108311,Kathleen Marsh,35-44,16,AZ,744,3,1,1,5450.0,139511.0
C0108312,Nichole Smith,25-34,12,VA,653,1,0,0,14242.0,149178.0
C0108313,Brenda Marsh,35-44,15,NJ,783,3,1,1,14015.0,58853.0
C0108314,Taylor Schultz,35-44,14,NC,741,3,1,1,5256.0,142319.0
C0108315,Peter Arnold MD,45-54,18,VA,735,1,0,0,13533.0,157040.0
C0108316,Brooke Johnson,65+,9,MA,720,1,0,0,6401.0,110893.0
C0108317,Mary Durham,55-64,15,TX,670,4,1,1,4960.0,43739.0
C0108318,Gerald Snyder,35-44,20,FL,690,4,1,1,4455.0,213719.0
C0108319,Robert Hawkins,35-44,19,GA,736,3,1,1,10718.0,15891.0
C0108320,Brianna Bailey,25-34,3,PA,690,2,1,0,34939.0,73379.0
C0108321,Cody Love,45-54,10,GA,728,1,0,0,1908.0,76776.0
C0108322,Michael Hunt,25-34,11,PA,679,2,1,0,4553.0,199649.0
C0108323,Maria Mccarthy,65+,13,VA,740,3,1,1,9850.0,35897.0
C0108324,Mark Black,55-64,13,AZ,743,1,0,0,66718.0,352995.0
C0108325,James Roberts,35-44,17,PA,646,1,0,0,13603.0,64017.0
C0108326,Rick Decker,45-54,11,VA,723,4,1,1,3056.0,64026.0
C0108327,Jason Howard,45-54,15,TX,651,2,1,0,2674.0,11705.0
C0108328,John Hayes,55-64,18,VA,636,2,1,0,26426.0,79429.0
C0108329,Melissa Lawson,45-54,3,NJ,693,4,1,1,5562.0,89216.0
C0108330,Mitchell Johnson,35-44,13,NJ,820,2,1,0,1850.0,225154.0
C0108331,Madison Stanton,45-54,8,GA,754,1,0,0,27353.0,85105.0
C0108332,Erin Myers,25-34,19,TX,782,4,1,1,11729.0,145947.0
C0108333,Christina Davis,45-54,12,WA,747,4,1,1,1933.0,98014.0
C0108334,Mark Gomez,35-44,13,TX,729,1,0,0,1622.0,58243.0
C0108335,Connie Hansen,45-54,16,GA,760,1,0,0,601.0,199501.0
C0108336,Tammy Ramos,55-64,5,FL,691,2,1,0,3840.0,77479.0
C0108337,Hannah Terry,25-34,11,WA,741,1,0,0,11678.0,106418.0
C0108338,Lisa Gallegos,35-44,16,NC,772,1,0,0,25659.0,89226.0
C0108339,James Haley,55-64,16,GA,751,1,0,0,13493.0,25572.0
C0108340,Carl Pennington,35-44,5,PA,775,2,1,0,1693.0,200883.0
C0108341,Allison Davis,45-54,17,VA,728,1,0,0,5765.0,82947.0
C0108342,Nicholas Lee,45-54,4,NY,796,3,1,1,45037.0,114630.0
C0108343,Thomas Olson,35-44,6,NJ,710,2,1,0,4383.0,257571.0
C0108344,Mary West,55-64,18,MA,815,2,1,0,20387.0,85743.0
C0108345,Nicole Gilbert,45-54,13,NY,745,3,1,1,17578.0,205599.0
C0108346,Alan Murphy,45-54,11,NJ,702,2,1,0,20167.0,45443.0
C0108347,Monica Vincent,25-34,12,PA,666,3,1,1,13595.0,72063.0
C0108348,Rebecca Hubbard,25-34,20,AZ,683,3,1,1,20092.0,51589.0
C0108349,Kristin Sampson,25-34,5,AZ,676,3,1,1,1369.0,47610.0
C0108350,Elizabeth Lawrence,65+,6,PA,716,3,1,1,49931.0,61947.0
C0108351,Debbie Lamb,55-64,10,NY,662,3,1,1,927.0,142776.0
C0108352,Tina Hall,55-64,17,TX,778,2,1,0,11780.0,73704.0
C0108353,Justin Chapman,35-44,11,NJ,724,2,1,0,7645.0,128115.0
C0108354,Tina Ortiz,45-54,15,AZ,723,2,1,0,3825.0,88570.0
C0108355,Anthony Elliott,55-64,17,FL,667,4,1,1,2514.0,49645.0
C0108356,Beth Cross,45-54,18,WA,685,2,1,0,15673.0,199421.0
C0108357,Robert Scott MD,25-34,10,VA,620,1,0,0,21197.0,121667.0
C0108358,Robin Rice,55-64,10,GA,792,2,1,0,7160.0,21212.0
C0108359,Sandra Rivera,35-44,2,NY,656,2,1,0,5727.0,84988.0
C0108360,Brittany Macdonald,35-44,2,MI,659,2,1,0,37711.0,112425.0
C0108361,Matthew Bates,65+,10,NC,783,2,1,0,4885.0,102562.0
C0108362,Shelia Moore,45-54,15,WA,737,4,1,1,7703.0,107352.0
C0108363,Michelle Santana,35-44,17,NC,725,1,0,0,6347.0,117053.0
C0108364,Ashley Robinson,45-54,9,CA,735,4,1,1,157149.0,147054.0
C0108365,Daniel Kim,65+,12,NY,762,3,1,1,2957.0,220368.0
C0108366,Grace Nichols,25-34,17,IL,724,1,0,0,21976.0,162449.0
C0108367,Tom Henderson,55-64,7,GA,650,1,0,0,1054.0,147230.0
C0108368,Margaret Shaw,35-44,4,IL,752,4,1,1,2567.0,84803.0
C0108369,Jennifer Nguyen,25-34,19,AZ,739,3,1,1,5591.0,52575.0
C0108370,Karen Adams,35-44,11,PA,772,1,0,0,6925.0,64051.0
C0108371,Gabriel Andrews,45-54,4,NJ,663,2,1,0,5830.0,139037.0
C0108372,Bobby Howard,35-44,6,IL,687,1,0,0,7192.0,338421.0
C0108373,Timothy Morris,35-44,7,MA,737,2,1,0,3545.0,191100.0
C0108374,Richard Rivera,45-54,5,AZ,677,1,0,0,37990.0,28538.0
C0108375,Tammy Graves,45-54,9,VA,614,2,1,0,2439.0,88874.0
C0108376,Joshua Ellis III,55-64,17,VA,728,2,1,0,19798.0,173993.0
C0108377,Amy Fields,55-64,15,MI,760,2,1,0,18272.0,63787.0
C0108378,Janice Clay,35-44,19,NC,714,1,0,0,2598.0,102966.0
C0108379,Jessica Morris,35-44,17,NC,744,3,1,1,5217.0,72518.0
C0108380,Paul Wilson,45-54,7,CA,738,3,1,1,8079.0,63616.0
C0108381,Katherine Scott,45-54,2,MA,720,2,1,0,60506.0,84792.0
C0108382,Louis Kelly,25-34,4,MA,726,4,1,1,5203.0,216685.0
C0108383,Randall Osborne,35-44,16,GA,780,3,1,1,500000.0,27750.0
C0108384,Stephen Carr,35-44,7,AZ,676,1,0,0,20363.0,180708.0
C0108385,Kyle Young,35-44,15,OH,754,1,0,0,12237.0,51324.0
C0108386,Susan Williams,65+,10,TX,666,2,1,0,23413.0,104902.0
C0108387,Heather Gordon,45-54,18,WA,684,3,1,1,1030.0,70560.0
C0108388,Russell Foster,35-44,11,GA,773,4,1,1,33066.0,247841.0
C0108389,Andrew Blake,45-54,19,MA,665,1,0,0,1657.0,87078.0
C0108390,John Fowler,45-54,6,NY,709,1,0,0,23008.0,126621.0
C0108391,Douglas Martinez,35-44,16,GA,820,3,1,1,3980.0,54975.0
C0108392,Joshua Mcgee,35-44,11,NJ,766,3,1,1,3105.0,23281.0
C0108393,Matthew Jackson,55-64,4,FL,686,2,1,0,67983.0,61036.0
C0108394,Juan Bradley,25-34,5,MA,694,2,1,0,7190.0,141824.0
C0108395,Dawn Pena,45-54,7,MI,712,3,1,1,1290.0,40396.0
C0108396,Bradley Schultz,45-54,4,FL,779,2,1,0,26101.0,205815.0
C0108397,Amanda Smith,55-64,19,VA,674,3,1,1,1873.0,116471.0
C0108398,Thomas Spencer,65+,5,AZ,672,4,1,1,41477.0,58770.0
C0108399,Scott Harrell,55-64,12,IL,752,1,0,0,7947.0,107218.0
C0108400,David Norton,45-54,12,MI,644,1,0,0,1757.0,70025.0
C0108401,Jennifer Burgess,35-44,11,VA,679,4,1,1,21712.0,89770.0
C0108402,Gregory Green,45-54,13,FL,716,2,1,0,15145.0,40855.0
C0108403,Alan Sanchez,55-64,19,GA,718,1,0,0,634.0,119915.0
C0108404,James Gilbert,65+,20,NC,658,2,1,0,7509.0,201795.0
C0108405,Scott Velazquez,55-64,18,PA,735,2,1,0,11598.0,117056.0
C0108406,Jennifer Graves,35-44,10,PA,744,1,0,0,10814.0,167047.0
C0108407,Anthony Cook II,55-64,15,MI,690,3,1,1,6492.0,171423.0
C0108408,Sarah Evans,55-64,4,VA,794,1,0,0,19811.0,137575.0
C0108409,Ashley Vazquez,45-54,18,IL,735,1,0,0,16038.0,13585.0
C0108410,Samantha Bailey,45-54,4,FL,674,1,0,0,8412.0,62606.0
C0108411,Mark Vega,45-54,3,VA,792,2,1,0,6102.0,64042.0
C0108412,Holly Williams,45-54,17,FL,696,3,1,1,9679.0,53518.0
C0108413,Dr. Tiffany Booker,35-44,16,CA,728,2,1,0,3927.0,54884.0
C0108414,Sarah Banks,25-34,3,PA,698,3,1,1,2376.0,73650.0
C0108415,Kristin Valencia,55-64,20,WA,748,1,0,0,2104.0,295347.0
C0108416,Jordan Baxter,65+,3,VA,698,2,1,0,7187.0,90858.0
C0108417,Ann Moore,55-64,1,PA,701,2,1,0,2895.0,125323.0
C0108418,David Dunlap,35-44,20,GA,712,3,1,1,6697.0,270801.0
C0108419,John Hunt,25-34,5,MA,697,2,1,0,39979.0,123174.0
C0108420,James Griffin,35-44,5,NJ,768,3,1,1,6320.0,198500.0
C0108421,Sandra Guerra,55-64,16,VA,663,1,0,0,9564.0,58402.0
C0108422,Angela Harrington,45-54,13,TX,718,4,1,1,6158.0,96537.0
C0108423,Laura Garcia,65+,11,NY,724,3,1,1,38863.0,104325.0
C0108424,Joy Brooks,35-44,20,TX,714,4,1,1,59240.0,211840.0
C0108425,Kenneth Watts,45-54,2,MA,763,1,0,0,4613.0,117049.0
C0108426,Ricky Munoz,55-64,19,IL,652,1,0,0,19406.0,26879.0
C0108427,Daniel Garcia,35-44,6,GA,745,2,1,0,99646.0,197913.0
C0108428,Lisa Thompson,65+,13,NC,663,2,1,0,2013.0,28129.0
C0108429,Olivia Holmes,45-54,7,GA,697,3,1,1,26275.0,257130.0
C0108430,Mary Alvarez,25-34,6,CA,659,1,0,0,1003.0,117770.0
C0108431,Jeffrey Gray,25-34,7,AZ,705,2,1,0,8396.0,115119.0
C0108432,Steven Olson,55-64,12,IL,693,1,0,0,6849.0,141129.0
C0108433,Eric Salazar,45-54,18,AZ,793,2,1,0,1045.0,209807.0
C0108434,Michelle Fowler,55-64,3,VA,730,1,0,0,29944.0,121552.0
C0108435,William Reynolds,55-64,14,NJ,739,4,1,1,9674.0,129152.0
C0108436,Johnathan Rogers,35-44,18,NJ,670,1,0,0,2663.0,86184.0
C0108437,Justin Sampson,55-64,15,MA,753,2,1,0,12020.0,94384.0
C0108438,Sandra Baker,65+,20,PA,793,1,0,0,23971.0,59250.0
C0108439,Stephanie Tucker,35-44,1,PA,759,1,0,0,970.0,156134.0
C0108440,Melissa Evans,55-64,8,NJ,660,2,1,0,185.0,318835.0
C0108441,Daniel Wheeler,35-44,9,NY,699,1,0,0,7705.0,76378.0
C0108442,Zachary Beck,35-44,11,WA,724,2,1,0,3223.0,27770.0
C0108443,Travis Schneider,35-44,7,CA,694,1,0,0,40384.0,149121.0
C0108444,Scott Miranda,55-64,6,AZ,820,3,1,1,5195.0,125030.0
C0108445,Deborah Alvarado,25-34,18,IL,698,3,1,1,11747.0,26918.0
C0108446,Mary Benson,35-44,5,CA,718,3,1,1,6474.0,100157.0
C0108447,Mr. Tommy Mcdonald,45-54,20,MI,692,1,0,0,1268.0,196370.0
C0108448,Jennifer Garcia,25-34,1,PA,730,2,1,0,8405.0,64007.0
C0108449,Matthew Simon,55-64,9,PA,782,1,0,0,1650.0,60633.0
C0108450,Brandon Ferguson PhD,65+,13,GA,725,2,1,0,1556.0,84633.0
C0108451,Daniel Ortega,25-34,20,NC,710,3,1,1,2171.0,83389.0
C0108452,Scott Herrera,35-44,16,FL,671,1,0,0,1954.0,190941.0
C0108453,Hannah Smith,65+,1,CA,774,1,0,0,6295.0,103288.0
C0108454,Nicole Floyd,35-44,15,OH,713,3,1,1,5062.0,92873.0
C0108455,Katelyn Harper,25-34,7,IL,711,2,1,0,11395.0,74589.0
C0108456,Heidi Mason,65+,18,NC,614,1,0,0,1225.0,77427.0
C0108457,Jennifer Moore,55-64,16,VA,714,4,1,1,5991.0,126337.0
C0108458,Kiara Stout,45-54,4,MI,701,1,0,0,4548.0,139707.0
C0108459,Autumn Lee,45-54,8,TX,637,3,1,1,10318.0,10886.0
C0108460,Daniel Fitzgerald,65+,17,MA,764,1,0,0,10930.0,60269.0
C0108461,Margaret Wallace,45-54,19,NJ,695,4,1,1,9775.0,99413.0
C0108462,John King,45-54,13,CA,805,3,1,1,2469.0,41330.0
C0108463,Yolanda Wallace,55-64,5,VA,783,1,0,0,8347.0,27392.0
C0108464,Dawn Werner,45-54,8,AZ,687,4,1,1,4377.0,27178.0
C0108465,Katherine Pacheco,45-54,16,NC,781,1,0,0,39224.0,149745.0
C0108466,Danielle Carter,35-44,12,WA,792,3,1,1,9250.0,175377.0
C0108467,Michelle Armstrong,45-54,5,AZ,694,2,1,0,8913.0,57623.0
C0108468,Kelly Robinson DVM,45-54,6,MA,673,1,0,0,1742.0,126658.0
C0108469,Randall Johnson,35-44,4,MA,623,2,1,0,3990.0,161218.0
C0108470,Connor Summers,35-44,10,FL,737,1,0,0,11054.0,242100.0
C0108471,Blake Bailey,55-64,9,CA,676,2,1,0,7373.0,220873.0
C0108472,Mary Williams,35-44,11,MI,738,2,1,0,7278.0,164483.0
C0108473,Paul Bentley,25-34,19,NJ,694,2,1,0,988.0,92524.0
C0108474,Richard Nelson,35-44,14,NC,684,3,1,1,3051.0,108031.0
C0108475,Joshua Haynes,35-44,12,NY,694,4,1,1,5826.0,129189.0
C0108476,Joseph Edwards,55-64,8,MA,661,2,1,0,34270.0,93556.0
C0108477,Steven Moore,35-44,13,OH,694,2,1,0,838.0,67420.0
C0108478,Holly Cochran,35-44,20,VA,686,1,0,0,2315.0,107730.0
C0108479,Joshua Moody,55-64,1,MI,719,4,1,1,831.0,163433.0
C0108480,Jill Rhodes,25-34,7,AZ,724,3,1,1,11974.0,201948.0
C0108481,Craig Patterson,35-44,2,NJ,671,4,1,1,33637.0,153237.0
C0108482,Mrs. Megan Kelly DDS,55-64,5,MI,769,3,1,1,12489.0,92095.0
C0108483,John Gibson,45-54,2,WA,712,1,0,0,16198.0,20582.0
C0108484,Joshua Nelson,55-64,12,CA,787,1,0,0,2349.0,200502.0
C0108485,Daniel Owen,55-64,17,NJ,730,2,1,0,12624.0,150543.0
C0108486,Nicole Salazar,65+,19,NC,723,1,0,0,3207.0,122944.0
C0108487,Colton Munoz,25-34,5,VA,697,2,1,0,8705.0,337887.0
C0108488,Emily Vasquez,55-64,14,NY,747,2,1,0,14808.0,94533.0
C0108489,Lucas Reynolds,55-64,7,NC,721,3,1,1,5708.0,118691.0
C0108490,Tammy Edwards,35-44,7,PA,758,2,1,0,21681.0,137108.0
C0108491,Monica Gutierrez,65+,13,TX,792,1,0,0,6659.0,106688.0
C0108492,Stacey Sampson,35-44,14,NC,687,3,1,1,11253.0,103458.0
C0108493,Victor Gonzalez,55-64,12,CA,747,1,0,0,78368.0,190707.0
C0108494,Valerie Contreras,45-54,2,TX,746,1,0,0,14720.0,99928.0
C0108495,Suzanne Nunez,45-54,9,GA,740,2,1,0,3297.0,98182.0
C0108496,Jackson Fuller,35-44,6,AZ,700,1,0,0,4552.0,59027.0
C0108497,Kristina Hernandez,65+,1,NJ,701,1,0,0,23103.0,67901.0
C0108498,Kayla Mccann,45-54,1,CA,693,1,0,0,28318.0,105170.0
C0108499,Travis Caldwell,25-34,9,TX,692,1,0,0,7756.0,117248.0
C0108500,Nicholas Pacheco,25-34,3,OH,682,1,0,0,1297.0,158253.0
C0108501,Michelle Marsh,55-64,15,OH,715,2,1,0,2591.0,169261.0
C0108502,Jonathon Gallagher,35-44,2,CA,685,3,1,1,10066.0,109439.0
C0108503,Todd Garcia,45-54,5,NY,739,1,0,0,16260.0,112143.0
C0108504,Megan Krueger,45-54,20,TX,722,1,0,0,27058.0,117098.0
C0108505,Carol Baker,35-44,15,NC,727,1,0,0,707.0,114739.0
C0108506,Erica Moore,45-54,12,MI,707,1,0,0,23058.0,247340.0
C0108507,Thomas Richards,35-44,1,IL,723,2,1,0,44910.0,138540.0
C0108508,Kimberly Shaffer,65+,1,NC,708,2,1,0,458.0,240232.0
C0108509,Gary Montgomery,55-64,19,NY,755,3,1,1,8052.0,67674.0
C0108510,William Blake,35-44,16,WA,700,3,1,1,20117.0,87194.0
C0108511,Dennis Soto,45-54,20,CA,736,4,1,1,1490.0,42143.0
C0108512,Jaime Lewis,45-54,17,GA,661,4,1,1,4450.0,185929.0
C0108513,Robert Ramirez,65+,1,PA,752,1,0,0,15871.0,51538.0
C0108514,Ashley Davis,35-44,17,OH,694,1,0,0,4327.0,285297.0
C0108515,Kim Horn,45-54,10,GA,678,2,1,0,5238.0,138599.0
C0108516,Grace Lewis,65+,14,MI,668,2,1,0,10561.0,292294.0
C0108517,Chelsea Burch,35-44,9,AZ,665,2,1,0,1991.0,211484.0
C0108518,Brianna Harris,45-54,15,NC,698,2,1,0,2252.0,21705.0
C0108519,Maria Garcia,25-34,17,NY,787,4,1,1,14215.0,298886.0
C0108520,Jill Bean,45-54,20,GA,691,2,1,0,25304.0,149634.0
C0108521,Eric Garcia,35-44,11,GA,620,4,1,1,13072.0,160309.0
C0108522,Diana Crawford,65+,6,WA,736,4,1,1,41501.0,138683.0
C0108523,James Taylor,35-44,13,NC,669,2,1,0,13408.0,99759.0
C0108524,Benjamin Stanley,25-34,10,AZ,756,1,0,0,74343.0,92077.0
C0108525,David Adams,55-64,5,MI,701,1,0,0,8769.0,177141.0
C0108526,Brent Lopez,55-64,15,NC,707,2,1,0,10973.0,75386.0
C0108527,Daniel Price,45-54,2,PA,773,3,1,1,13146.0,140636.0
C0108528,Jordan Johns,55-64,9,NY,747,4,1,1,3814.0,257196.0
C0108529,Eddie Velez,35-44,14,TX,663,1,0,0,3193.0,71801.0
C0108530,Kenneth Esparza,45-54,19,NC,670,1,0,0,2751.0,94873.0
C0108531,Karen Rodriguez,25-34,13,AZ,639,3,1,1,4159.0,214838.0
C0108532,Patricia Bennett,35-44,20,CA,820,2,1,0,97237.0,70796.0
C0108533,Jacqueline Webb,65+,17,MA,681,3,1,1,72098.0,43214.0
C0108534,Melissa Jones,55-64,5,WA,772,1,0,0,5467.0,15526.0
C0108535,Tyler Porter,35-44,17,OH,696,1,0,0,4892.0,105954.0
C0108536,Joshua Singleton,25-34,7,PA,671,1,0,0,616.0,320706.0
C0108537,Anthony Evans,65+,13,NC,720,1,0,0,2457.0,90747.0
C0108538,Robin Walker,25-34,5,WA,705,2,1,0,3068.0,95376.0
C0108539,Ronald Martin,35-44,11,CA,756,1,0,0,4781.0,109637.0
C0108540,Martha Flynn,35-44,14,OH,756,2,1,0,4090.0,199296.0
C0108541,Jeffrey Evans,25-34,19,CA,693,3,1,1,10485.0,166033.0
C0108542,Angela Johnson,35-44,19,MI,655,1,0,0,20536.0,59944.0
C0108543,Melinda Hall,65+,17,TX,666,3,1,1,3383.0,144691.0
C0108544,Jasmine Buck,35-44,12,PA,617,1,0,0,45447.0,232823.0
C0108545,Laura Sanford,45-54,18,VA,707,2,1,0,12269.0,26740.0
C0108546,Nicole Brewer,55-64,3,VA,719,1,0,0,23528.0,31793.0
C0108547,Carlos Olsen,45-54,20,NY,668,3,1,1,4782.0,19200.0
C0108548,Dr. Linda Fleming MD,55-64,5,GA,663,1,0,0,15611.0,93970.0
C0108549,Scott Hansen,45-54,9,FL,719,2,1,0,13964.0,177418.0
C0108550,James Gardner,45-54,19,NC,691,4,1,1,47151.0,60784.0
C0108551,Julie Smith,45-54,15,CA,710,1,0,0,17734.0,384898.0
C0108552,Bruce Rivera,55-64,17,WA,703,3,1,1,22572.0,174698.0
C0108553,Kyle Walsh,55-64,14,CA,731,3,1,1,4295.0,92439.0
C0108554,Charles Baxter,55-64,13,MI,694,1,0,0,34034.0,121467.0
C0108555,Jennifer Smith,25-34,4,OH,698,1,0,0,1752.0,54909.0
C0108556,Jay Moss,45-54,20,NY,635,3,1,1,4074.0,57932.0
C0108557,Krista Hicks,55-64,13,NC,717,4,1,1,11357.0,108098.0
